ERROR 2018-10-23 16:32:17,341 exception 80 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/generics.py", line 94, in get_object
    (self.__class__.__name__, lookup_url_kwarg)
AssertionError: Expected view UserView to be called with a URL keyword argument named "pk". Fix your URL conf, or set the `.lookup_field` attribute on the view correctly.
ERROR 2018-10-24 15:30:50,819 basehttp 124 "GET /user/ HTTP/1.1" 500 18674
INFO 2018-10-24 15:40:05,670 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
ERROR 2018-10-24 15:40:05,809 exception 135 Internal Server Error: /user/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/generics.py", line 210, in get
    return self.retrieve(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/mixins.py", line 58, in retrieve
    return Response(serializer.data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 560, in data
    ret = super(Serializer, self).data
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 262, in data
    self._data = self.to_representation(self.instance)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 510, in to_representation
    fields = self._readable_fields
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 376, in _readable_fields
    field for field in self.fields.values()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 363, in fields
    for key, value in self.get_fields().items():
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 1047, in get_fields
    source, info, model, depth
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 1192, in build_field
    return self.build_unknown_field(field_name, model_class)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 1304, in build_unknown_field
    (field_name, model_class.__name__)
django.core.exceptions.ImproperlyConfigured: Field name `email_active` is not valid for model `User`.
ERROR 2018-10-24 15:40:06,015 basehttp 124 "GET /user/ HTTP/1.1" 500 19955
ERROR 2018-10-24 15:40:10,201 exception 135 Internal Server Error: /user/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/generics.py", line 210, in get
    return self.retrieve(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/mixins.py", line 58, in retrieve
    return Response(serializer.data)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 560, in data
    ret = super(Serializer, self).data
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 262, in data
    self._data = self.to_representation(self.instance)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 510, in to_representation
    fields = self._readable_fields
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 376, in _readable_fields
    field for field in self.fields.values()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 363, in fields
    for key, value in self.get_fields().items():
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 1047, in get_fields
    source, info, model, depth
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 1192, in build_field
    return self.build_unknown_field(field_name, model_class)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/rest_framework/serializers.py", line 1304, in build_unknown_field
    (field_name, model_class.__name__)
django.core.exceptions.ImproperlyConfigured: Field name `email_active` is not valid for model `User`.
ERROR 2018-10-24 15:40:10,309 basehttp 124 "GET /user/ HTTP/1.1" 500 19955
INFO 2018-10-24 15:48:58,728 basehttp 124 "GET /user/ HTTP/1.1" 200 87
INFO 2018-10-24 15:48:58,762 basehttp 124 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
WARNING 2018-10-24 15:48:58,805 base 152 Not Found: /browse_histories/
WARNING 2018-10-24 15:48:58,806 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 2874
INFO 2018-10-24 15:49:36,090 basehttp 124 "OPTIONS /emails/ HTTP/1.1" 200 0
WARNING 2018-10-24 15:49:36,105 base 152 Not Found: /emails/
WARNING 2018-10-24 15:49:36,106 basehttp 124 "PUT /emails/ HTTP/1.1" 404 2844
WARNING 2018-10-24 15:49:38,435 base 152 Not Found: /emails/
WARNING 2018-10-24 15:49:38,436 basehttp 124 "PUT /emails/ HTTP/1.1" 404 2844
WARNING 2018-10-24 15:49:46,690 base 152 Not Found: /emails/
WARNING 2018-10-24 15:49:46,692 basehttp 124 "PUT /emails/ HTTP/1.1" 404 2844
INFO 2018-10-24 15:50:55,996 basehttp 124 "GET /admin HTTP/1.1" 301 0
ERROR 2018-10-24 15:50:56,008 exception 135 Internal Server Error: /admin/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/contrib/admin/sites.py", line 242, in wrapper
    return self.admin_view(view, cacheable)(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/utils/decorators.py", line 149, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/cache.py", line 57, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/contrib/admin/sites.py", line 214, in inner
    if request.path == reverse('admin:logout', current_app=self.name):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/base.py", line 60, in reverse
    app_list = resolver.app_dict[ns]
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 348, in app_dict
    self._populate()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 301, in _populate
    for name in pattern.reverse_dict:
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 334, in reverse_dict
    self._populate()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 288, in _populate
    for pattern in reversed(self.url_patterns):
TypeError: argument to reversed() must be a sequence
ERROR 2018-10-24 15:50:56,394 basehttp 124 "GET /admin/ HTTP/1.1" 500 111549
WARNING 2018-10-24 15:50:56,786 base 152 Not Found: /favicon.ico
WARNING 2018-10-24 15:50:56,793 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2856
ERROR 2018-10-24 15:51:37,803 exception 80 Invalid HTTP_HOST header: 'localhost:8000'. You may need to add 'localhost' to ALLOWED_HOSTS.
WARNING 2018-10-24 15:51:37,952 basehttp 124 "GET /admin/user/bookinfo/?p=1 HTTP/1.1" 400 72553
ERROR 2018-10-24 15:51:38,204 exception 80 Invalid HTTP_HOST header: 'localhost:8000'. You may need to add 'localhost' to ALLOWED_HOSTS.
WARNING 2018-10-24 15:51:38,294 basehttp 124 "GET /favicon.ico HTTP/1.1" 400 72102
WARNING 2018-10-24 16:08:48,730 base 152 Not Found: /
WARNING 2018-10-24 16:08:48,733 basehttp 124 "GET / HTTP/1.1" 404 2799
WARNING 2018-10-24 16:08:56,433 base 152 Not Found: /admin／
WARNING 2018-10-24 16:08:56,434 basehttp 124 "GET /admin%EF%BC%8F HTTP/1.1" 404 2847
ERROR 2018-10-24 16:09:02,736 exception 135 Internal Server Error: /admin/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/contrib/admin/sites.py", line 242, in wrapper
    return self.admin_view(view, cacheable)(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/utils/decorators.py", line 149, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/cache.py", line 57, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/contrib/admin/sites.py", line 214, in inner
    if request.path == reverse('admin:logout', current_app=self.name):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/base.py", line 60, in reverse
    app_list = resolver.app_dict[ns]
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 348, in app_dict
    self._populate()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 301, in _populate
    for name in pattern.reverse_dict:
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 334, in reverse_dict
    self._populate()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 288, in _populate
    for pattern in reversed(self.url_patterns):
TypeError: argument to reversed() must be a sequence
ERROR 2018-10-24 16:09:02,902 basehttp 124 "GET /admin/ HTTP/1.1" 500 115172
INFO 2018-10-24 16:09:37,134 basehttp 124 "GET /usernames/wqsdasd/count/ HTTP/1.1" 200 32
INFO 2018-10-24 16:09:49,570 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:09:49,571 basehttp 124 "GET /usernames/wqsdasd/count/ HTTP/1.1" 200 32
INFO 2018-10-24 16:09:51,259 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:09:51,443 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:09:51,500 basehttp 124 "GET /sms_code/15829651233/ HTTP/1.1" 200 16
WARNING 2018-10-24 16:09:54,381 basehttp 124 "GET /sms_code/15829651233/ HTTP/1.1" 400 25
INFO 2018-10-24 16:09:54,386 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:11:22,130 basehttp 124 "GET /sms_code/15829651233/ HTTP/1.1" 200 16
INFO 2018-10-24 16:11:22,134 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:11:33,201 basehttp 124 "OPTIONS /users/ HTTP/1.1" 200 0
INFO 2018-10-24 16:11:33,204 basehttp 124 "GET /usernames/wqsdasd/count/ HTTP/1.1" 200 32
INFO 2018-10-24 16:11:33,207 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:11:41,549 basehttp 124 "OPTIONS /users/ HTTP/1.1" 200 0
INFO 2018-10-24 16:11:41,553 basehttp 124 "GET /usernames/wqsdasd/count/ HTTP/1.1" 200 32
INFO 2018-10-24 16:11:41,561 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:11:57,855 basehttp 124 "OPTIONS /users/ HTTP/1.1" 200 0
INFO 2018-10-24 16:11:57,872 basehttp 124 "GET /mobiles/15829651233/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:11:57,875 basehttp 124 "GET /usernames/wqsdasd/count/ HTTP/1.1" 200 32
INFO 2018-10-24 16:12:13,978 basehttp 124 "GET /usernames/fanfan11/count/ HTTP/1.1" 200 33
INFO 2018-10-24 16:12:29,854 basehttp 124 "GET /mobiles/18828338484/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:12:29,988 basehttp 124 "GET /sms_code/18828338484/ HTTP/1.1" 200 16
INFO 2018-10-24 16:12:29,997 basehttp 124 "GET /mobiles/18828338484/count/ HTTP/1.1" 200 34
WARNING 2018-10-24 16:12:54,245 basehttp 124 "GET /sms_code/18828338484/ HTTP/1.1" 400 25
INFO 2018-10-24 16:12:54,251 basehttp 124 "GET /mobiles/18828338484/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:13:07,774 basehttp 124 "OPTIONS /users/ HTTP/1.1" 200 0
INFO 2018-10-24 16:13:08,030 basehttp 124 "GET /usernames/fanfan11/count/ HTTP/1.1" 200 33
INFO 2018-10-24 16:13:08,033 basehttp 124 "GET /mobiles/18828338484/count/ HTTP/1.1" 200 34
INFO 2018-10-24 16:13:14,580 basehttp 124 "OPTIONS /users/ HTTP/1.1" 200 0
INFO 2018-10-24 16:13:14,585 basehttp 124 "GET /usernames/fanfan11/count/ HTTP/1.1" 200 33
INFO 2018-10-24 16:13:14,596 basehttp 124 "GET /mobiles/18828338484/count/ HTTP/1.1" 200 34
WARNING 2018-10-24 16:33:38,860 base 152 Not Found: /
WARNING 2018-10-24 16:33:38,862 basehttp 124 "GET / HTTP/1.1" 404 2799
WARNING 2018-10-24 16:33:39,178 base 152 Not Found: /favicon.ico
WARNING 2018-10-24 16:33:39,200 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2850
ERROR 2018-10-24 16:33:46,705 exception 135 Internal Server Error: /admin/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/contrib/admin/sites.py", line 242, in wrapper
    return self.admin_view(view, cacheable)(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/utils/decorators.py", line 149, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/views/decorators/cache.py", line 57, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/contrib/admin/sites.py", line 214, in inner
    if request.path == reverse('admin:logout', current_app=self.name):
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/base.py", line 60, in reverse
    app_list = resolver.app_dict[ns]
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 348, in app_dict
    self._populate()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 301, in _populate
    for name in pattern.reverse_dict:
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 334, in reverse_dict
    self._populate()
  File "/home/python/.virtualenvs/django_py3_1.11/lib/python3.5/site-packages/django/urls/resolvers.py", line 288, in _populate
    for pattern in reversed(self.url_patterns):
TypeError: argument to reversed() must be a sequence
ERROR 2018-10-24 16:33:46,998 basehttp 124 "GET /admin/ HTTP/1.1" 500 111905
WARNING 2018-10-24 16:40:54,316 base 152 Not Found: /usernames
WARNING 2018-10-24 16:40:54,318 basehttp 124 "GET /usernames HTTP/1.1" 404 2844
WARNING 2018-10-24 16:41:09,625 base 152 Not Found: /usernames/15829651274
WARNING 2018-10-24 16:41:09,626 basehttp 124 "GET /usernames/15829651274 HTTP/1.1" 404 2880
WARNING 2018-10-24 16:41:23,342 base 152 Not Found: /usernames/15829651274/
WARNING 2018-10-24 16:41:23,343 basehttp 124 "GET /usernames/15829651274/ HTTP/1.1" 404 2883
WARNING 2018-10-24 16:41:49,978 base 152 Not Found: /usernames/15829651274/
WARNING 2018-10-24 16:41:49,980 basehttp 124 "GET /usernames/15829651274/ HTTP/1.1" 404 2889
WARNING 2018-10-24 16:41:50,045 base 152 Not Found: /favicon.ico
